yearofbirth,sex,age,percentile,dx,ex,llx,lx,mx,px,qx,sx
1935,female,71,95,1127,16.5,73704,74267,0.0153,0.9848,0.0152,0.9853
1935,female,71,median,1127,16.4,73704,74267,0.0153,0.9848,0.0152,0.9853
1935,female,72,5,1223,15.6,72529,73141,0.0169,0.9833,0.0167,0.9841
1935,female,72,95,1223,15.7,72529,73141,0.0169,0.9833,0.0167,0.9841
1935,female,72,median,1223,15.6,72529,73141,0.0169,0.9833,0.0167,0.9841
1935,female,73,5,1201,14.8,71318,71918,0.0168,0.9833,0.0167,0.9833
1935,female,73,95,1201,15,71318,71918,0.0168,0.9833,0.0167,0.9833
1935,female,73,median,1201,14.9,71318,71918,0.0168,0.9833,0.0167,0.9833
1935,female,74,5,1589,14,69923,70717,0.0227,0.9775,0.0225,0.9804
1935,female,74,95,1589,14.2,69923,70717,0.0227,0.9775,0.0225,0.9804
1935,female,74,median,1589,14.1,69923,70717,0.0227,0.9775,0.0225,0.9804
1935,female,75,5,1589,13.4,68334,69129,0.0232,0.977,0.023,0.9773
1935,female,75,95,1589,13.5,68334,69129,0.0232,0.977,0.023,0.9773
1935,female,75,median,1589,13.4,68334,69129,0.0232,0.977,0.023,0.9773
1935,female,76,5,1791,12.7,66645,67540,0.0269,0.9735,0.0265,0.9753
1935,female,76,95,1791,12.8,66645,67540,0.0269,0.9735,0.0265,0.9753
1935,female,76,median,1791,12.7,66645,67540,0.0269,0.9735,0.0265,0.9753
1935,female,77,5,1655,12,64921,65749,0.0255,0.9748,0.0252,0.9741
1935,female,77,95,1655,12.2,64921,65749,0.0255,0.9748,0.0252,0.9741
1935,female,77,median,1655,12.1,64921,65749,0.0255,0.9748,0.0252,0.9741
1935,female,78,5,1974,11.3,63107,64094,0.0313,0.9692,0.0308,0.972
1935,female,78,95,1974,11.5,63107,64094,0.0313,0.9692,0.0308,0.972
1935,female,78,median,1974,11.4,63107,64094,0.0313,0.9692,0.0308,0.972
1935,female,79,5,2135,10.6,61052,62120,0.035,0.9656,0.0344,0.9674
1935,female,79,95,2135,10.8,61052,62120,0.035,0.9656,0.0344,0.9674
1935,female,79,median,2135,10.7,61052,62120,0.035,0.9656,0.0344,0.9674
1935,female,80,5,2228,10,58871,59985,0.0378,0.9629,0.0371,0.9643
1935,female,80,95,2228,10.2,58871,59985,0.0378,0.9629,0.0371,0.9643
1935,female,80,median,2228,10.1,58871,59985,0.0378,0.9629,0.0371,0.9643
1935,female,81,5,2534,9.4,56490,57757,0.0449,0.9561,0.0439,0.9596
1935,female,81,95,2534,9.6,56490,57757,0.0449,0.9561,0.0439,0.9596
1935,female,81,median,2534,9.5,56490,57757,0.0449,0.9561,0.0439,0.9596
1935,female,82,5,2588,8.8,53929,55223,0.048,0.9531,0.0469,0.9547
1935,female,82,95,2588,9,53929,55223,0.048,0.9531,0.0469,0.9547
1935,female,82,median,2588,8.9,53929,55223,0.048,0.9531,0.0469,0.9547
1935,female,83,5,2693,8.2,51289,52635,0.0525,0.9488,0.0512,0.951
1935,female,83,95,2693,8.4,51289,52635,0.0525,0.9488,0.0512,0.951
1935,female,83,median,2693,8.3,51289,52635,0.0525,0.9488,0.0512,0.951
1935,female,84,5,3061,7.6,48412,49942,0.0632,0.9387,0.0613,0.9439
1935,female,84,95,3061,7.8,48412,49942,0.0632,0.9387,0.0613,0.9439
1935,female,84,median,3061,7.7,48412,49942,0.0632,0.9387,0.0613,0.9439
1935,female,85,5,3016,7.1,45373,46881,0.0665,0.9357,0.0643,0.9372
1935,female,85,95,3016,7.3,45373,46881,0.0665,0.9357,0.0643,0.9372
1935,female,85,median,3016,7.2,45373,46881,0.0665,0.9357,0.0643,0.9372
1935,female,86,5,3499,6.5,42116,43866,0.0831,0.9202,0.0798,0.9282
1935,female,86,95,3499,6.8,42116,43866,0.0831,0.9202,0.0798,0.9282
1935,female,86,median,3499,6.6,42116,43866,0.0831,0.9202,0.0798,0.9282
1935,female,87,5,3353,6,38512,40367,0.0867,0.9081,0.0831,0.9144
1935,female,87,95,3710,6.3,38690,40367,0.0963,0.9169,0.0919,0.9187
1935,female,87,median,3531,6.2,38601,40367,0.0915,0.9125,0.0875,0.9165
1935,female,88,5,3463,5.6,34804,36657,0.0986,0.8955,0.094,0.9033
1935,female,88,95,3843,5.9,35218,37013,0.1102,0.906,0.1045,0.9106
1935,female,88,median,3661,5.7,35005,36836,0.1046,0.9006,0.0994,0.9068
1935,female,89,5,3494,5.1,31027,32917,0.1111,0.8816,0.1052,0.8902
1935,female,89,95,3923,5.5,31632,33452,0.1259,0.8948,0.1184,0.8993
1935,female,89,median,3733,5.3,31308,33175,0.1192,0.8875,0.1125,0.8944
1935,female,90,5,3485,4.7,27237,29109,0.1252,0.8662,0.1178,0.8759
1935,female,90,95,3939,5.1,28008,29833,0.1434,0.8822,0.1338,0.8872
1935,female,90,median,3731,4.9,27576,29441,0.1353,0.8733,0.1267,0.8808
1935,female,91,5,3411,4.4,23481,25330,0.1412,0.8498,0.1318,0.8604
1935,female,91,95,3870,4.7,24415,26209,0.1624,0.8682,0.1502,0.8736
1935,female,91,median,3654,4.5,23884,25711,0.153,0.8579,0.1421,0.8661
1935,female,92,5,3269,4,19851,21622,0.1587,0.8308,0.1471,0.8431
1935,female,92,95,3730,4.4,20911,22641,0.1848,0.8529,0.1692,0.8589
1935,female,92,median,3497,4.2,20309,22057,0.1722,0.8415,0.1585,0.8503
1935,female,93,5,3059,3.7,16428,18064,0.1779,0.8111,0.1634,0.8242
1935,female,93,95,3499,4.1,17551,19212,0.2086,0.8366,0.1889,0.843
1935,female,93,median,3272,3.9,16924,18560,0.1934,0.8237,0.1763,0.8333
1935,female,94,5,2790,3.4,13267,14775,0.1992,0.7903,0.1812,0.8044
1935,female,94,95,3205,3.8,14429,15932,0.2343,0.8188,0.2097,0.8254
1935,female,94,median,2978,3.6,13799,15288,0.2158,0.8052,0.1948,0.8153
1935,female,95,5,2448,3.1,10459,11760,0.2185,0.7698,0.197,0.7841
1935,female,95,95,2827,3.6,11605,12936,0.2602,0.803,0.2302,0.8082
1935,female,95,median,2634,3.3,10993,12310,0.2396,0.7861,0.2139,0.7967
1935,female,96,5,2078,2.9,8031,9121,0.2386,0.7486,0.2132,0.7638
1935,female,96,95,2428,3.4,9145,10285,0.2876,0.7868,0.2514,0.7923
1935,female,96,median,2251,3.1,8550,9676,0.2633,0.7673,0.2327,0.7778
1935,female,97,5,1704,2.7,6002,6913,0.2569,0.7265,0.2277,0.743
1935,female,97,95,2035,3.2,7042,8001,0.3168,0.7723,0.2735,0.7764
1935,female,97,median,1866,2.9,6491,7424,0.2875,0.7486,0.2514,0.7592
1935,female,98,5,1353,2.5,4362,5091,0.2741,0.7034,0.2411,0.7207
1935,female,98,95,1658,3,5329,6101,0.3483,0.7589,0.2966,0.763
1935,female,98,median,1501,2.7,4807,5558,0.3123,0.7299,0.2701,0.7406
1935,female,99,5,1048,2.3,3072,3635,0.2929,0.674,0.2555,0.6958
1935,female,99,95,1329,2.9,3956,4569,0.3895,0.7445,0.326,0.748
1935,female,99,median,1176,2.5,3469,4057,0.3392,0.71,0.29,0.7215
1935,female,100,5,790,2.1,2078,2510,0.3103,0.6433,0.2686,0.667
1935,female,100,95,1032,2.7,2860,3349,0.4341,0.7314,0.3567,0.7347
1935,female,100,median,895,2.4,2433,2880,0.368,0.6892,0.3108,0.7014
1935,male,0,5,4992,70.4,95977,100000,0.052,0.9501,0.0499,0.9598
1935,male,0,95,4992,70.5,95977,100000,0.052,0.9501,0.0499,0.9598
1935,male,0,median,4992,70.4,95977,100000,0.052,0.9501,0.0499,0.9598
1935,male,1,5,757,73.1,94630,95008,0.008,0.992,0.008,0.986
1935,male,1,95,757,73.2,94630,95008,0.008,0.992,0.008,0.986
1935,male,1,median,757,73.1,94630,95008,0.008,0.992,0.008,0.986
1935,male,2,5,609,72.7,93947,94251,0.0065,0.9935,0.0065,0.9928
1935,male,2,95,609,72.7,93947,94251,0.0065,0.9935,0.0065,0.9928
1935,male,2,median,609,72.7,93947,94251,0.0065,0.9935,0.0065,0.9928
1935,male,3,5,401,72.1,93442,93642,0.0043,0.9957,0.0043,0.9946
1935,male,3,95,401,72.2,93442,93642,0.0043,0.9957,0.0043,0.9946
1935,male,3,median,401,72.2,93442,93642,0.0043,0.9957,0.0043,0.9946
1935,male,4,5,221,71.4,93131,93241,0.0024,0.9976,0.0024,0.9967
1935,male,4,95,221,71.5,93131,93241,0.0024,0.9976,0.0024,0.9967
1935,male,4,median,221,71.5,93131,93241,0.0024,0.9976,0.0024,0.9967
1935,male,5,5,145,70.6,92948,93020,0.0016,0.9984,0.0016,0.998
1935,male,5,95,145,70.7,92948,93020,0.0016,0.9984,0.0016,0.998
1935,male,5,median,145,70.7,92948,93020,0.0016,0.9984,0.0016,0.998
1935,male,6,5,180,69.7,92785,92875,0.0019,0.9981,0.0019,0.9983
1935,male,6,95,180,69.8,92785,92875,0.0019,0.9981,0.0019,0.9983
1935,male,6,median,180,69.8,92785,92875,0.0019,0.9981,0.0019,0.9983
1935,male,7,5,140,68.9,92625,92695,0.0015,0.9985,0.0015,0.9983
1935,male,7,95,140,68.9,92625,92695,0.0015,0.9985,0.0015,0.9983
1935,male,7,median,140,68.9,92625,92695,0.0015,0.9985,0.0015,0.9983
1935,male,8,5,141,68,92485,92556,0.0015,0.9985,0.0015,0.9985
1935,male,8,95,141,68,92485,92556,0.0015,0.9985,0.0015,0.9985
1935,male,8,median,141,68,92485,92556,0.0015,0.9985,0.0015,0.9985
1935,male,9,5,118,67.1,92356,92415,0.0013,0.9987,0.0013,0.9986
1935,male,9,95,118,67.1,92356,92415,0.0013,0.9987,0.0013,0.9986
1935,male,9,median,118,67.1,92356,92415,0.0013,0.9987,0.0013,0.9986
1935,male,10,5,133,66.2,92231,92297,0.0014,0.9986,0.0014,0.9986
1935,male,10,95,133,66.2,92231,92297,0.0014,0.9986,0.0014,0.9986
1935,male,10,median,133,66.2,92231,92297,0.0014,0.9986,0.0014,0.9986
1935,male,11,5,83,65.2,92123,92165,9.00E-04,0.9991,9.00E-04,0.9988
1935,male,11,95,83,65.3,92123,92165,9.00E-04,0.9991,9.00E-04,0.9988
1935,male,11,median,83,65.3,92123,92165,9.00E-04,0.9991,9.00E-04,0.9988
1935,male,12,5,89,64.3,92038,92082,0.001,0.999,0.001,0.9991
1935,male,12,95,89,64.4,92038,92082,0.001,0.999,0.001,0.9991
1935,male,12,median,89,64.3,92038,92082,0.001,0.999,0.001,0.9991
1935,male,13,5,82,63.4,91952,91993,9.00E-04,0.9991,9.00E-04,0.9991
1935,male,13,95,82,63.4,91952,91993,9.00E-04,0.9991,9.00E-04,0.9991
1935,male,13,median,82,63.4,91952,91993,9.00E-04,0.9991,9.00E-04,0.9991
1935,male,14,5,93,62.4,91865,91912,0.001,0.999,0.001,0.999
1935,male,14,95,93,62.5,91865,91912,0.001,0.999,0.001,0.999
1935,male,14,median,93,62.5,91865,91912,0.001,0.999,0.001,0.999
1935,male,15,5,129,61.5,91754,91818,0.0014,0.9986,0.0014,0.9988
1935,male,15,95,129,61.6,91754,91818,0.0014,0.9986,0.0014,0.9988
1935,male,15,median,129,61.5,91754,91818,0.0014,0.9986,0.0014,0.9988
1935,male,16,5,78,60.6,91651,91690,9.00E-04,0.9991,9.00E-04,0.9989
1935,male,16,95,78,60.6,91651,91690,9.00E-04,0.9991,9.00E-04,0.9989
1935,male,16,median,78,60.6,91651,91690,9.00E-04,0.9991,9.00E-04,0.9989
1935,male,17,5,124,59.6,91550,91611,0.0014,0.9986,0.0014,0.9989
1935,male,17,95,124,59.7,91550,91611,0.0014,0.9986,0.0014,0.9989
1935,male,17,median,124,59.7,91550,91611,0.0014,0.9986,0.0014,0.9989
1935,male,18,5,158,58.7,91409,91488,0.0017,0.9983,0.0017,0.9985
1935,male,18,95,158,58.8,91409,91488,0.0017,0.9983,0.0017,0.9985
1935,male,18,median,158,58.7,91409,91488,0.0017,0.9983,0.0017,0.9985
1935,male,19,5,160,57.8,91250,91330,0.0018,0.9983,0.0017,0.9983
1935,male,19,95,160,57.9,91250,91330,0.0018,0.9983,0.0017,0.9983
1935,male,19,median,160,57.8,91250,91330,0.0018,0.9983,0.0017,0.9983
1935,male,20,5,178,56.9,91081,91170,0.002,0.9981,0.0019,0.9982
1935,male,20,95,178,57,91081,91170,0.002,0.9981,0.0019,0.9982
1935,male,20,median,178,56.9,91081,91170,0.002,0.9981,0.0019,0.9982
1935,male,21,5,161,56,90912,90992,0.0018,0.9982,0.0018,0.9981
1935,male,21,95,161,56.1,90912,90992,0.0018,0.9982,0.0018,0.9981
1935,male,21,median,161,56,90912,90992,0.0018,0.9982,0.0018,0.9981
1935,male,22,5,180,55.1,90741,90831,0.002,0.998,0.002,0.9981
1935,male,22,95,180,55.2,90741,90831,0.002,0.998,0.002,0.9981
1935,male,22,median,180,55.1,90741,90831,0.002,0.998,0.002,0.9981
1935,male,23,5,138,54.2,90582,90651,0.0015,0.9985,0.0015,0.9982
1935,male,23,95,138,54.3,90582,90651,0.0015,0.9985,0.0015,0.9982
1935,male,23,median,138,54.3,90582,90651,0.0015,0.9985,0.0015,0.9982
1935,male,24,5,153,53.3,90437,90513,0.0017,0.9983,0.0017,0.9984
1935,male,24,95,153,53.4,90437,90513,0.0017,0.9983,0.0017,0.9984
1935,male,24,median,153,53.3,90437,90513,0.0017,0.9983,0.0017,0.9984
1935,male,25,5,118,52.4,90301,90361,0.0013,0.9987,0.0013,0.9985
1935,male,25,95,118,52.5,90301,90361,0.0013,0.9987,0.0013,0.9985
1935,male,25,median,118,52.4,90301,90361,0.0013,0.9987,0.0013,0.9985
1935,male,26,5,119,51.5,90183,90242,0.0013,0.9987,0.0013,0.9987
1935,male,26,95,119,51.5,90183,90242,0.0013,0.9987,0.0013,0.9987
1935,male,26,median,119,51.5,90183,90242,0.0013,0.9987,0.0013,0.9987
1935,male,27,5,121,50.5,90063,90123,0.0013,0.9987,0.0013,0.9987
1935,male,27,95,121,50.6,90063,90123,0.0013,0.9987,0.0013,0.9987
1935,male,27,median,121,50.6,90063,90123,0.0013,0.9987,0.0013,0.9987
1935,male,28,5,161,49.6,89922,90003,0.0018,0.9982,0.0018,0.9984
1935,male,28,95,161,49.7,89922,90003,0.0018,0.9982,0.0018,0.9984
1935,male,28,median,161,49.6,89922,90003,0.0018,0.9982,0.0018,0.9984
1935,male,29,5,168,48.7,89757,89841,0.0019,0.9981,0.0019,0.9982
1935,male,29,95,168,48.8,89757,89841,0.0019,0.9981,0.0019,0.9982
1935,male,29,median,168,48.7,89757,89841,0.0019,0.9981,0.0019,0.9982
1935,male,30,5,205,47.8,89571,89673,0.0023,0.9977,0.0023,0.9979
1935,male,30,95,205,47.8,89571,89673,0.0023,0.9977,0.0023,0.9979
1935,male,30,median,205,47.8,89571,89673,0.0023,0.9977,0.0023,0.9979
1935,male,31,5,125,46.9,89405,89468,0.0014,0.9986,0.0014,0.9982
1935,male,31,95,125,47,89405,89468,0.0014,0.9986,0.0014,0.9982
1935,male,31,median,125,46.9,89405,89468,0.0014,0.9986,0.0014,0.9982
1935,male,32,5,141,45.9,89272,89343,0.0016,0.9984,0.0016,0.9985
1935,male,32,95,141,46,89272,89343,0.0016,0.9984,0.0016,0.9985
1935,male,32,median,141,46,89272,89343,0.0016,0.9984,0.0016,0.9985
1935,male,33,5,160,45,89122,89202,0.0018,0.9982,0.0018,0.9983
1935,male,33,95,160,45.1,89122,89202,0.0018,0.9982,0.0018,0.9983
1935,male,33,median,160,45.1,89122,89202,0.0018,0.9982,0.0018,0.9983
1935,male,34,5,181,44.1,88951,89042,0.002,0.998,0.002,0.9981
1935,male,34,95,181,44.2,88951,89042,0.002,0.998,0.002,0.9981
1935,male,34,median,181,44.1,88951,89042,0.002,0.998,0.002,0.9981
1935,male,35,5,171,43.2,88775,88860,0.0019,0.9981,0.0019,0.998
1935,male,35,95,171,43.3,88775,88860,0.0019,0.9981,0.0019,0.998
1935,male,35,median,171,43.2,88775,88860,0.0019,0.9981,0.0019,0.998
1935,male,36,5,140,42.3,88619,88689,0.0016,0.9984,0.0016,0.9983
1935,male,36,95,140,42.3,88619,88689,0.0016,0.9984,0.0016,0.9983
1935,male,36,median,140,42.3,88619,88689,0.0016,0.9984,0.0016,0.9983
1935,male,37,5,198,41.3,88451,88550,0.0022,0.9978,0.0022,0.9981
1935,male,37,95,198,41.4,88451,88550,0.0022,0.9978,0.0022,0.9981
1935,male,37,median,198,41.4,88451,88550,0.0022,0.9978,0.0022,0.9981
1935,male,38,5,178,40.4,88263,88352,0.002,0.998,0.002,0.9979
1935,male,38,95,178,40.5,88263,88352,0.002,0.998,0.002,0.9979
1935,male,38,median,178,40.5,88263,88352,0.002,0.998,0.002,0.9979
1935,male,39,5,211,39.5,88068,88174,0.0024,0.9976,0.0024,0.9978
1935,male,39,95,211,39.6,88068,88174,0.0024,0.9976,0.0024,0.9978
1935,male,39,median,211,39.5,88068,88174,0.0024,0.9976,0.0024,0.9978
1935,male,40,5,199,38.6,87863,87963,0.0023,0.9977,0.0023,0.9977
1935,male,40,95,199,38.7,87863,87963,0.0023,0.9977,0.0023,0.9977
1935,male,40,median,199,38.6,87863,87963,0.0023,0.9977,0.0023,0.9977
1935,male,41,5,234,37.7,87647,87764,0.0027,0.9973,0.0027,0.9975
1935,male,41,95,234,37.8,87647,87764,0.0027,0.9973,0.0027,0.9975
1935,male,41,median,234,37.7,87647,87764,0.0027,0.9973,0.0027,0.9975
1935,male,42,5,266,36.8,87397,87530,0.003,0.997,0.003,0.9971
1935,male,42,95,266,36.9,87397,87530,0.003,0.997,0.003,0.9971
1935,male,42,median,266,36.8,87397,87530,0.003,0.997,0.003,0.9971
1935,male,43,5,258,35.9,87135,87264,0.003,0.997,0.003,0.997
1935,male,43,95,258,36,87135,87264,0.003,0.997,0.003,0.997
1935,male,43,median,258,35.9,87135,87264,0.003,0.997,0.003,0.997
1935,male,44,5,286,35,86863,87006,0.0033,0.9967,0.0033,0.9969
1935,male,44,95,286,35.1,86863,87006,0.0033,0.9967,0.0033,0.9969
1935,male,44,median,286,35,86863,87006,0.0033,0.9967,0.0033,0.9969
1935,male,45,5,321,34.1,86560,86720,0.0037,0.9963,0.0037,0.9965
1935,male,45,95,321,34.2,86560,86720,0.0037,0.9963,0.0037,0.9965
1935,male,45,median,321,34.2,86560,86720,0.0037,0.9963,0.0037,0.9965
1935,male,46,5,389,33.2,86204,86399,0.0045,0.9955,0.0045,0.9959
1935,male,46,95,389,33.3,86204,86399,0.0045,0.9955,0.0045,0.9959
1935,male,46,median,389,33.3,86204,86399,0.0045,0.9955,0.0045,0.9959
1935,male,47,5,428,32.4,85796,86010,0.005,0.995,0.005,0.9953
1935,male,47,95,428,32.5,85796,86010,0.005,0.995,0.005,0.9953
1935,male,47,median,428,32.4,85796,86010,0.005,0.995,0.005,0.9953
1935,male,48,5,389,31.5,85387,85582,0.0046,0.9955,0.0045,0.9952
1935,male,48,95,389,31.6,85387,85582,0.0046,0.9955,0.0045,0.9952
1935,male,48,median,389,31.6,85387,85582,0.0046,0.9955,0.0045,0.9952
1935,male,49,5,383,30.7,85002,85193,0.0045,0.9955,0.0045,0.9955
1935,male,49,95,383,30.8,85002,85193,0.0045,0.9955,0.0045,0.9955
1935,male,49,median,383,30.7,85002,85193,0.0045,0.9955,0.0045,0.9955
1935,male,50,5,501,29.8,84560,84810,0.0059,0.9941,0.0059,0.9948
1935,male,50,95,501,29.9,84560,84810,0.0059,0.9941,0.0059,0.9948
1935,male,50,median,501,29.9,84560,84810,0.0059,0.9941,0.0059,0.9948
1935,male,51,5,564,29,84027,84309,0.0067,0.9933,0.0067,0.9937
1935,male,51,95,564,29.1,84027,84309,0.0067,0.9933,0.0067,0.9937
1935,male,51,median,564,29,84027,84309,0.0067,0.9933,0.0067,0.9937
1935,male,52,5,609,28.2,83441,83745,0.0073,0.9927,0.0073,0.993
1935,male,52,95,609,28.3,83441,83745,0.0073,0.9927,0.0073,0.993
1935,male,52,median,609,28.2,83441,83745,0.0073,0.9927,0.0073,0.993
1935,male,53,5,595,27.4,82839,83136,0.0072,0.9928,0.0072,0.9928
1935,male,53,95,595,27.5,82839,83136,0.0072,0.9928,0.0072,0.9928
1935,male,53,median,595,27.4,82839,83136,0.0072,0.9928,0.0072,0.9928
1935,male,54,5,658,26.6,82212,82541,0.008,0.992,0.008,0.9924
1935,male,54,95,658,26.7,82212,82541,0.008,0.992,0.008,0.9924
1935,male,54,median,658,26.6,82212,82541,0.008,0.992,0.008,0.9924
1935,male,55,5,690,25.8,81538,81883,0.0085,0.9916,0.0084,0.9918
1935,male,55,95,690,25.9,81538,81883,0.0085,0.9916,0.0084,0.9918
1935,male,55,median,690,25.8,81538,81883,0.0085,0.9916,0.0084,0.9918
1935,male,56,5,780,25,80803,81193,0.0096,0.9904,0.0096,0.991
1935,male,56,95,780,25.1,80803,81193,0.0096,0.9904,0.0096,0.991
1935,male,56,median,780,25.1,80803,81193,0.0096,0.9904,0.0096,0.991
1935,male,57,5,745,24.2,80041,80414,0.0093,0.9907,0.0093,0.9906
1935,male,57,95,745,24.3,80041,80414,0.0093,0.9907,0.0093,0.9906
1935,male,57,median,745,24.3,80041,80414,0.0093,0.9907,0.0093,0.9906
1935,male,58,5,745,23.5,79296,79669,0.0094,0.9907,0.0093,0.9907
1935,male,58,95,745,23.6,79296,79669,0.0094,0.9907,0.0093,0.9907
1935,male,58,median,745,23.5,79296,79669,0.0094,0.9907,0.0093,0.9907
1935,male,59,5,868,22.7,78490,78924,0.0111,0.989,0.011,0.9898
1935,male,59,95,868,22.8,78490,78924,0.0111,0.989,0.011,0.9898
1935,male,59,median,868,22.7,78490,78924,0.0111,0.989,0.011,0.9898
1935,male,60,5,1052,21.9,77530,78056,0.0136,0.9865,0.0135,0.9878
1935,male,60,95,1052,22,77530,78056,0.0136,0.9865,0.0135,0.9878
1935,male,60,median,1052,22,77530,78056,0.0136,0.9865,0.0135,0.9878
1935,male,61,5,888,21.2,76560,77004,0.0116,0.9885,0.0115,0.9875
1935,male,61,95,888,21.3,76560,77004,0.0116,0.9885,0.0115,0.9875
1935,male,61,median,888,21.3,76560,77004,0.0116,0.9885,0.0115,0.9875
1935,male,62,5,1119,20.5,75556,76116,0.0148,0.9853,0.0147,0.9869
1935,male,62,95,1119,20.6,75556,76116,0.0148,0.9853,0.0147,0.9869
1935,male,62,median,1119,20.5,75556,76116,0.0148,0.9853,0.0147,0.9869
1935,male,63,5,1064,19.8,74464,74997,0.0143,0.9858,0.0142,0.9856
1935,male,63,95,1064,19.9,74464,74997,0.0143,0.9858,0.0142,0.9856
1935,male,63,median,1064,19.8,74464,74997,0.0143,0.9858,0.0142,0.9856
1935,male,64,5,1098,19,73383,73932,0.015,0.9851,0.0149,0.9855
1935,male,64,95,1098,19.1,73383,73932,0.015,0.9851,0.0149,0.9855
1935,male,64,median,1098,19.1,73383,73932,0.015,0.9851,0.0149,0.9855
1935,male,65,5,1172,18.3,72248,72834,0.0162,0.9839,0.0161,0.9845
1935,male,65,95,1172,18.4,72248,72834,0.0162,0.9839,0.0161,0.9845
1935,male,65,median,1172,18.4,72248,72834,0.0162,0.9839,0.0161,0.9845
1935,male,66,5,1162,17.6,71081,71662,0.0164,0.9838,0.0162,0.9838
1935,male,66,95,1162,17.7,71081,71662,0.0164,0.9838,0.0162,0.9838
1935,male,66,median,1162,17.7,71081,71662,0.0164,0.9838,0.0162,0.9838
1935,male,67,5,1301,16.9,69849,70500,0.0186,0.9816,0.0184,0.9827
1935,male,67,95,1301,17,69849,70500,0.0186,0.9816,0.0184,0.9827
1935,male,67,median,1301,16.9,69849,70500,0.0186,0.9816,0.0184,0.9827
1935,male,68,5,1476,16.2,68461,69199,0.0216,0.9787,0.0213,0.9801
1935,male,68,95,1476,16.3,68461,69199,0.0216,0.9787,0.0213,0.9801
1935,male,68,median,1476,16.3,68461,69199,0.0216,0.9787,0.0213,0.9801
1935,male,69,5,1378,15.5,67033,67722,0.0206,0.9796,0.0204,0.9792
1935,male,69,95,1378,15.6,67033,67722,0.0206,0.9796,0.0204,0.9792
1935,male,69,median,1378,15.6,67033,67722,0.0206,0.9796,0.0204,0.9792
1935,male,70,5,1322,14.9,65684,66344,0.0201,0.9801,0.0199,0.9799
1935,male,70,95,1322,15,65684,66344,0.0201,0.9801,0.0199,0.9799
1935,male,70,median,1322,14.9,65684,66344,0.0201,0.9801,0.0199,0.9799
1935,male,71,5,1596,14.2,64225,65023,0.0249,0.9754,0.0246,0.9778
1935,male,71,95,1596,14.3,64225,65023,0.0249,0.9754,0.0246,0.9778
1935,male,71,median,1596,14.2,64225,65023,0.0249,0.9754,0.0246,0.9778
1935,male,72,5,1514,13.5,62670,63426,0.0242,0.9761,0.0239,0.9758
1935,male,72,95,1514,13.6,62670,63426,0.0242,0.9761,0.0239,0.9758
1935,male,72,median,1514,13.5,62670,63426,0.0242,0.9761,0.0239,0.9758
1935,male,73,5,1746,12.8,61040,61913,0.0286,0.9718,0.0282,0.974
1935,male,73,95,1746,12.9,61040,61913,0.0286,0.9718,0.0282,0.974
1935,male,73,median,1746,12.9,61040,61913,0.0286,0.9718,0.0282,0.974
1935,male,74,5,1886,12.2,59224,60167,0.0318,0.9686,0.0314,0.9702
1935,male,74,95,1886,12.3,59224,60167,0.0318,0.9686,0.0314,0.9702
1935,male,74,median,1886,12.2,59224,60167,0.0318,0.9686,0.0314,0.9702
1935,male,75,5,1785,11.5,57388,58280,0.0311,0.9694,0.0306,0.969
1935,male,75,95,1785,11.7,57388,58280,0.0311,0.9694,0.0306,0.969
1935,male,75,median,1785,11.6,57388,58280,0.0311,0.9694,0.0306,0.969
1935,male,76,5,2041,10.9,55475,56496,0.0368,0.9639,0.0361,0.9667
1935,male,76,95,2041,11,55475,56496,0.0368,0.9639,0.0361,0.9667
1935,male,76,median,2041,11,55475,56496,0.0368,0.9639,0.0361,0.9667
1935,male,77,5,2088,10.3,53411,54455,0.0391,0.9617,0.0383,0.9628
1935,male,77,95,2088,10.4,53411,54455,0.0391,0.9617,0.0383,0.9628
1935,male,77,median,2088,10.3,53411,54455,0.0391,0.9617,0.0383,0.9628
1935,male,78,5,2169,9.7,51283,52367,0.0423,0.9586,0.0414,0.9601
1935,male,78,95,2169,9.8,51283,52367,0.0423,0.9586,0.0414,0.9601
1935,male,78,median,2169,9.7,51283,52367,0.0423,0.9586,0.0414,0.9601
1935,male,79,5,2351,9.1,49023,50198,0.048,0.9532,0.0468,0.9559
1935,male,79,95,2351,9.2,49023,50198,0.048,0.9532,0.0468,0.9559
1935,male,79,median,2351,9.1,49023,50198,0.048,0.9532,0.0468,0.9559
1935,male,80,5,2478,8.5,46608,47847,0.0532,0.9482,0.0518,0.9507
1935,male,80,95,2478,8.6,46608,47847,0.0532,0.9482,0.0518,0.9507
